ppd_id,fy,EEGroupID,TierID,source_membership,notes_membership,beneficiaries_DisabilityRetirees,beneficiaries_DependentSurvivors,actives_tot,ActiveSalaries,ActiveAge_avg,ActiveTenure_avg,ActiveSalary_avg,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,benefits_tot,BeneficiaryAge_avg,BeneficiaryBenefit_avg,beneficiaries_ServiceRetirees,benefits_ServiceRetirees,ServiceRetireeAge_avg,ServiceRetireeBenefit_avg,ServiceRetAge_avg,ServiceRetTenure_avg,ServiceRetBenefit_avg,benefits_DisabilityRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,ActiveSalary_avg_est,BeneficiaryBenefit_avg_est
81,2003,0,0,,,,,17160,479506.19,,,27.943001,850,3108,5507,,,7.9413652,5507,,,,,,,,,,0,,,23517,0,1
81,2004,0,0,,,,,17636,501002.19,,,28.408001,986,3133,5708,,,8.324338,5708,,,,,,,,,,0,,,24330,0,1
81,2005,0,0,,,,,17931,521132.34,,,29.063,1189,3196,5950,,,8.6196117,5950,,,,,,,,,,0,,,25070,0,1
81,2006,0,0,,,,,18102,547006.13,,,30.218,2566,1876,6235,,,9.2734766,6235,,,,,,,,,,0,,,26903,0,1
81,2007,0,0,,,,,18552,582286.81,,,31.386999,1860,3003,6550,,,9.2320461,6550,,,,,,,,,,0,,,26962,0,1
81,2008,0,0,,,,,19296,640684.56,,,33.202999,3154,1995,6864,,,10.220552,6864,,,,,,,,,,0,,,29314,0,1
81,2009,0,0,,,,,19943,697736.63,,,34.987,3270,2025,7210,,,9.8709536,7210,,,,,,,,,,0,,,30423,0,1
81,2010,0,0,,,,,20668,751067.13,,,36.868,3375,2183,7434,,,10.34234,7434,,,,,,,,,,0,,,31477,0,1
81,2011,0,0,,,,,20695,804169.44,47.200001,10.6,38.858002,3558,3138,7835,,,10.76031,7835,,,,,,,,,,0,,,32088,0,1
81,2012,0,0,,,,,21091,800878.5,47,10.3,37.973,3624,3542,8316,,,11.313539,8316,,,,,,,,,,0,,,33031,0,1
81,2013,0,0,,,,,21588,888452.06,,,41.154903,4258,3505,8730,,,11.832277,8730,,,,,,,,,,0,,,34576,1,1
81,2014,0,0,,,,,22262,973536.38,46.599998,10.1,43.730999,4363,4039,9355,,,12.111245,8535,,,,,,,,820,,,,,35980,0,1
81,2015,0,0,,,,,22845,1024155.9,46.400002,9.6000004,44.831001,4719,4466,10089,,,12.605762,9193,,,,,,,,867,,29,,,37653,0,1
81,2016,0,0,,,,,23416,1122879.1,46.299999,9.6000004,44.778999,5424,5277,10518,,,13.430671,,,,,,,,,,,,,,39390,0,1
82,2001,0,0,,,70,,10239,342200.97,44.400002,14.4,33.421001,1183,213,4777,3953.835,,8.9280005,4264,52384.926,,12.285,,,,675.22498,443,,0,,,16199,0,0
82,2002,0,0,,,76,,9931,348104.03,44.5,14.4,35.051998,1223,225,5054,69890.641,,13.824,4527,64472.285,,14.242,,,,803.49597,451,,0,,,16208,0,0
82,2003,0,0,,,80,,9916,367934.44,44.799999,14.6,37.105,1276,233,5177,74749.578,,14.436,4633,69082.695,,14.911,,,,870.51099,464,,0,,,16369,0,0
82,2004,0,0,,,79,,9826,376542.34,44.900002,14.7,38.320999,1346,175,5373,80902.391,,15.06,4816,74929.031,,15.558,,,,855.422,478,,0,,,16545,0,0
82,2005,0,0,,,79,,9801,386617.41,44.900002,14.7,39.446999,1377,168,5586,87754.039,,15.708,5020,81545.344,,16.243999,,,,867.12903,487,,0,,,16764,0,0
82,2006,0,0,,,85,,9585,390135.13,44.799999,14.6,40.702999,1409,143,5893,97796.344,,16.596001,5313,91204.852,71.099998,17.166,,,,971.44897,495,,0,,,16887,0,0
82,2007,0,0,,,93,,9599,401329.91,44.700001,14.5,41.810001,1439,142,6077,10456.901,,17.208,5484,97716.43,70.900002,17.818001,,,,1104.798,500,,0,,,17115,0,0
82,2008,0,0,,,102,,9561,417661.81,44.599998,14.4,43.683998,1459,229,6317,111987.62,,17.724001,5695,104567.07,70.800003,18.361,,,,1275.27,520,,0,,,17337,0,0
82,2009,0,0,,,108,,9707,439986.72,44.5,14.3,45.327,1490,292,6466,117438.46,,18.167999,5833,109694.48,70.800003,18.806,,,,1357.696,525,,0,,,17663,0,0
82,2010,0,0,,,111,,9907,465007.13,44.200001,14,46.937,1472,331,6672,125225.08,,18.768,6029,117235.35,70.699997,19.445,,,,1419.363,532,,0,,,18051,0,0
82,2011,0,0,,,120,,10004,488764.28,46.900002,13.8,48.856998,1463,407,6933,133610.86,,19.271999,6252,124977.34,70.699997,19.99,,,,1586.5439,561,,0,,,18400,0,0
82,2012,0,0,,,120,,10014,505285.06,43.700001,13.7,50.458,1483,468,7151,142831.13,,19.968,6448,133723.92,70.800003,20.736,,,,1634.376,583,,0,,,18648,0,0
82,2013,0,0,,,124,,10138,526698.31,,,51.952999,1500,563,7489,154768.45,,20.666103,6754,,,,,,,,611,,0,,,19127,0,1
82,2014,0,0,,,129,,10305,557222.94,,,54.073067,1509,661,7747,165771.72,,21.398182,6991,155409.41,70.900002,22.23,,,,,627,,0,,,19561,1,1
82,2015,0,0,,,128,,10514,589783.75,,,56.095089,1607,660,8025,177418.11,,22.108175,7250,166577.42,71,22.976,,,,,647,,0,,,20146,1,1
82,2016,0,0,,,128,,10813,627002.31,,,57.985973,1601,779,8249,187232.94,,22.697653,7435,175417.13,71.300003,23.593,,,,,686,,0,,,20663,1,1
83,2001,0,0,,,,,507037,17980844,,,35.462589,41673,42249,270333,2948011.5,,10.905111,270333,,,,,,,,,,0,,,819043,1,1
83,2002,0,0,,,,,512209,18760184,,,36.626034,45790,44379,280997,3232072.5,,11.50216,280997,,,,,,,,,,0,,,838996,1,1
83,2003,0,0,,,,,502872,18969048,,,37.721424,48046,49636,287341,3516133.8,,12.236798,287341,,,,,,,,,,0,,,838259,1,1
83,2004,0,0,,,,,507241,19575084,,,38.59129,47857,47285,301528,4005914.8,,13.285382,301528,,,,,,,,,,0,,,856626,1,1
83,2005,0,0,,,,,508856,20218298,,,39.732849,45380,53095,306531,4213445,,13.745576,306531,,,,,,,,,,0,,,860767,1,1
83,2006,0,0,,,,,513016,20918992,,,40.776489,44760,54654,313837,4483757,,14.286898,313837,,,,,,,,,,0,,,871613,1,1
83,2007,0,0,,,20296,,519203,22018244,,,42.407776,44933,55899,321113,4756111,,14.811331,273420,4301910,,,,,,240500.13,27397,,0,,,885249,1,1
83,2008,0,0,,,20491,,528435,22778912,,,43.106365,45904,59087,328726,5100721,,15.516634,280107,4620334.5,,,,,,249105.7,28128,,0,,,903065,1,1
83,2009,0,0,,,20774,,530023,24099330,,,45.46846,46425,60695,336273,5424540.5,,16.131359,286603,4929277,,,,,,245183.09,28896,,0,,,912721,1,1
83,2010,0,0,,,21256,,529466,24971738,,,47.164005,46631,61599,345106,5816184.5,,16.853327,294173,5284464,,,,,,261056.42,29677,,0,,,921203,1,1
83,2011,0,0,,,21285,,513092,24389418,,,47.534199,46325,62591,353940,6271343.5,,17.718662,302161,5709144.5,,,,,,269360.94,30494,,0,,,913357,1,1
83,2012,0,0,,,21492,,505575,24290722,,,48.045734,46458,64118,371468,6997162.5,,18.836515,318739,6402347,,,,,,280769.13,31237,,0,,,923501,1,1
83,2013,0,0,,,21722,,498266,24404504,,,48.978867,47291,63607,380899,7370593,,19.350517,326981,673805.13,,,,,,293468.47,32196,,0,,,926456,1,1
83,2014,0,0,,,21912,,493209,24360820,,,49.39249,47715,63384,389288,7743770,,19.892136,334206,7070444,,,,,,306455.25,33170,,0,,,930212,1,1
83,2015,0,0,,,21850,,491558,24480046,,,49.80093,48146,60840,396781,8096810.5,,20.406246,340711,7388921,,,,,,313363.97,34220,,0,,,936485,1,1
83,2016,0,0,,,21850,,491558,24480046,,,49.80093,48146,60840,396781,8096810.5,,20.406246,340711,7388921,,,,,,313363.97,34220,,0,,,936485,0,0
84,2001,0,0,,,17422,,32220,2116662.3,,,65.694046,1282,1421,24931,605357.38,,24.281311,232494,2650834.8,,,,,,169670.66,23231,,0,,,58433,1,1
84,2002,0,0,,,4606,,32321,2289504,,,70.836426,1321,1328,25607,657593.94,,25.680241,19674,519818,,,,,,124523.08,1327,,0,,,59249,1,1
84,2003,0,0,,,18213,,32419,2358809.3,,,72.760086,1373,1538,26256,713978.13,,27.192951,244521,3172877.5,,,,,,188456.97,24696,,0,,,60048,1,1
84,2004,0,0,,,,,32359,2458872.5,,,75.987282,1324,1097,26829,766210.94,,28.559057,,,,,,,,,,,0,,,60512,1,1
84,2005,0,0,,,,,32388,2531078.3,,,78.148643,1084,1397,27720,827499.63,,29.852079,,,,,,,,,,,0,,,61192,1,1
84,2006,0,0,,,,,32469,2711755.5,,,83.518295,1113,1341,28408,894257.81,,31.479084,,,,,,,,,,,0,,,61990,1,1
84,2007,0,0,,,5183,,32811,2824994.5,,,86.099007,1137,1320,28953,943156.75,,32.575439,22224,755599,,,,,,165125.08,1546,,0,,,62901,1,1
84,2008,0,0,,,5295,,33089,2926401.8,,,88.440323,1181,1306,29383,990934.81,,33.724766,22510,791446.56,,,,,,175008.8,1578,,0,,,63653,1,1
84,2009,0,0,,,5382,,33052,2969860,,,89.854172,1184,1340,29905,1038755.4,,34.735172,22889,835880.75,,,,,,175534.88,1634,,0,,,64141,1,1
84,2010,0,0,,,5595,,32449,3112953.8,,,95.933731,1215,1327,30697,1113024,,36.258396,23423,891429.88,,,,,,191877.28,1679,,0,,,64361,1,1
84,2011,0,0,,,5641,,31659,3145538,,,99.356834,1215,1282,31091,1162882.6,,37.40255,23684,931737152,,,,,,198605.88,1766,,0,,,63965,1,1
84,2012,0,0,,,5801,,31024,3190823.8,,,102.85017,1227,1866,31706,1228634.8,,38.750858,24099,981392.25,,,,,,212213.13,1806,,0,,,63957,1,1
84,2013,0,0,,,,,30780,3162770.3,,,102.75407,2864,,32537,1313429.4,,40.367256,32537,,,,,,,,,,0,,,66181,1,1
84,2014,0,0,,,,,31218,3232589.3,,,103.549,2876,,33117,,,45.670349,,,,,,,,,,,0,,,67211,0,1
84,2015,0,0,,,,,31372,3257100,,,103.822,3169,,33527,,,47.918842,,,,,,,,,,,0,,,68068,0,1
84,2016,0,0,,,,,31372,3257100,,,103.822,3169,,33527,,,47.918842,,,,,,,,,,,0,,,68068,0,0
85,2001,0,0,,,16727,,411076,42279164,,,102.85,224677,,134769,,,,105876,,,,,,,,12166,,0,,,770522,0,0
85,2002,0,0,,,17809,,402041,,,,27.875267,255528,,139665,,,14.750512,109565,,,,,,,,12291,,0,,,797234,1,1
85,2003,0,0,,,18859,,361704,,,,30.867781,302221,,143643,,,15.569695,112247,,,,,,,,12537,,0,,,807568,1,1
85,2004,0,0,,,19758,,366470,11814993,,,32.240002,312480,,146966,,,16.698637,114698,,,,,,,,12510,,0,,,825916,22730,1
85,2005,0,0,,,20732,,371148,12212995,,,32.905998,326528,,151758,,,17.653664,118099,,,,,,,,12927,,0,,,849434,29156,1
85,2006,0,0,,,21563,,369728,12430624,,,33.620998,345070,,156745,,,18.545137,122021,,,,,,,,13161,,0,,,871543,51886,1
85,2007,0,0,,,22108,,368780,12745774,,,34.562,362742,,161342,,,19.443039,126002,,,,,,,,13232,,0,,,892864,0,1
85,2008,0,0,,,22515,,360107,12934683,,,35.918999,392687,,166499,,,19.753048,130734,,,,,,,,13250,,0,,,919293,0,1
85,2009,0,0,,,22651,,351166,12658481,,,36.047001,413461,,171927,,,21.294367,135918,,,,,,,,13358,,0,,,936554,0,1
85,2010,0,0,,,23041,,341779,12471858,,,36.491001,434804,,179513,,,22.066465,143035,,,,,,,,13437,,0,,,956096,0,1
85,2011,0,0,,,22476,,333340,12324913,,,36.973999,448417,,184876,,,23.418142,149598,,,,,,,,12802,,0,,,966633,0,1
85,2012,0,0,,,,,333175,12194000,,,36.598,463418,,205375,,,22.34923,195779,,,,,,,,,,9596,,9596,1001968,0,1
85,2013,0,0,,,,,332420,12331000,,,37.095001,472821,,212189,,,23.229162,202136,,,,,,,,,,10053,,10053,1017430,0,1
85,2014,0,0,,,,,329773,12654000,,,38.372002,486667,,219660,,,23.259132,208809,,,,,,,,,,10851,,10851,1036100,0,1
85,2015,0,0,,,22230,,326795,12321000,,,37.702534,509110,,205211,,,26.308748,170411,,,,,,,,12570,,,,,1041200,1,1
85,2016,0,0,,,21848,,327705,12794000,,,39.04121,531533,,207917,,,26.859362,173500,,,,,,,,12569,,,,,1067155,1,1
86,2001,0,0,,,4933,,27833,,,,55.126503,246,,22870,,,21.530331,11290,,,,,,,,6647,,0,,,50949,1,1
86,2002,0,0,,,5143,,28223,1534336.1,38.900002,11.85,54.364742,250,,23413,,,22.377913,11476,,,,,,,,6794,,0,,,51886,1,1
86,2003,0,0,,,5395,,28343,1606274,,,56.672688,158,,23923,542997,,22.698,11606,,,,,,,,6922,,0,,,52424,1,0
86,2004,0,0,,,5591,,28268,1601560.3,39.599998,12.5,56.6563,211,,24136,558305.38,65.900002,23.132,11632,353189.22,66.800003,30.364,,,,152795.23,6913,,0,,,52615,1,0
86,2005,0,0,,,5793,,27735,1640240,40.200001,13.2,59.139713,224,,24340,580645.06,66.400002,23.856001,11553,361204.19,67.400002,31.264999,,,,164793.75,6994,,0,,,52299,1,0
86,2006,0,0,,,5924,,27884,1711236.6,40.700001,13.7,61.369839,307,,24459,601774.81,65.400002,24.603001,11464,369976.38,66.400002,32.272999,,,,175085.78,7071,,0,,,52650,1,0
86,2007,0,0,,,6030,,28454,1736680.9,41,14.2,61.034683,148,,24683,630079.94,65.900002,25.527,11471,384322.81,67.199997,33.504002,,,,186985.47,7182,,0,,,53285,1,0
86,2008,0,0,,,6152,,28733,1787133.4,41.299999,14.2,62.197937,135,,24878,652473.88,66.099998,26.226999,11559,397830.72,67.5,34.417,,,,194400.58,7167,,0,,,53746,1,0
86,2009,0,0,,,6217,,28927,1857540.8,41.599998,14.5,64.214775,122,,25317,679768.75,66.400002,26.85,11606,412875.5,67.800003,35.574001,,,,202316.08,7494,,0,,,54366,1,0
86,2010,0,0,,,6301,,28479,857339.13,42.200001,15.1,65.218002,141,,25712,710462.81,66.699997,27.632,11727,431705.69,68.099998,36.813,,,,210987.92,7684,,0,,,54332,0,0
86,2011,0,0,,,6338,,28073,1867579.6,42.599998,15.5,66.707001,151,,26074,744144,66.900002,28.540001,11947,455806.06,68.300003,38.152,,,,218227.67,7789,,0,,,54298,0,0
86,2012,0,0,,,6402,,27463,1862569.6,42.599998,15.2,67.820999,2791,,27078,807549.94,67,29.823,12744,509744.41,68.099998,39.999001,,,,226029.83,7932,,0,,,57332,0,0
86,2013,0,0,,,6428,,27289,1875245,,,68.718002,2880,,27243,852602,,31.296,13142,,,,,,,,7673,,0,,,57412,0,0
86,2014,0,0,,,6408,,27451,1903886,,,69.356003,2947,,27715,890288.06,67.699997,32.301998,13407,575472.81,68.099998,42.923,,,,237667.88,7746,,154,,154,58113,0,0
86,2015,0,0,,,6360,,27602,1948353.6,,,70.586998,3187,,28130,931176,68.099998,33.299999,13814,610453.19,68.300003,44.191002,,,,240671.47,7789,,167,,,58919,0,0
86,2016,0,0,,,6317,,27446,2018844.3,,,73.556961,3547,,28580,975928.94,68.199997,34.299999,14255,649595.5,68.300003,45.57,,,,244243.23,7830,,178,,,59573,1,0
87,2001,0,0,,,5052,,115684,7974097,45.599998,8.6999998,17.063999,7957,,58795,404506.88,,6.8799539,49776,337803,,6.7859998,,,,48164,3967,,0,,,182436,0,1
87,2002,0,0,,,5091,,120254,2175735,45.700001,8.5,18.093,8423,,59349,432217.06,73.300003,7.283,50253,361577.41,74.599998,7.1950002,,,,50917.043,4005,,0,,,188026,0,0
87,2003,0,0,,,5126,,122315,2302288.8,46,8.6000004,18.823,8796,,59999,461212,73.300003,7.6869998,50840,386604.97,74.699997,7.6040001,,,,53886.629,4033,,0,,,191110,0,0
87,2004,0,0,,,5180,,123139,2394125.3,46.299999,8.8000002,19.441999,9121,,60569,491618.84,73.5,8.1169996,51323,412910.38,74.800003,8.0450001,,,,56708.711,4066,,0,,,192829,0,0
87,2005,0,0,,,5192,,122855,2452534.5,46.700001,9,19.962999,9519,,61433,527931.94,73.199997,8.5930004,52090,445247.94,74.400002,8.5480003,,,,59199.375,4151,,0,,,193807,0,0
87,2006,0,0,,,5260,,123266,2553272.5,47.099998,9.3000002,20.714001,10183,,62521,566770.88,73.300003,9.0649996,53041,478917.25,74.5,9.0290003,,,,62845.66,4220,,0,,,195970,0,0
87,2007,0,0,,,5294,,123013,2603300.3,47.5,9.3999996,21.163,10681,,63529,607386.13,73.800003,9.5609999,54000,515226.34,75,9.5410004,,,,66210.656,4235,,0,,,197223,0,0
87,2008,0,0,,,5315,,124370,2651801,47.599998,9.3999996,21.322001,11257,,64818,652373.56,73.400002,10.065,55244,555630.81,74.5,10.058,,,,69475.117,4259,,0,,,200445,0,0
87,2009,0,0,,,5310,,125465,2787391,47.900002,9.5,22.216,11911,,65757,693839,73.900002,10.552,56160,592967.5,75,10.559,,,,72251.578,4287,,0,,,203133,0,0
87,2010,0,0,,,5264,,126015,2842660.3,48.200001,9.8000002,22.558001,12270,,66127,729859.69,74,11.037,56538,625485,75.099998,11.063,,,,74043.43,4325,,0,,,204412,0,0
87,2011,0,0,,,5278,,125337,2852378.5,48.400002,9.8999996,22.757999,12410,,67221,777910.94,74,11.572,57566,669058.69,75.099998,11.622,,,,77028.734,4377,,0,,,204968,0,0
87,2012,0,0,,,5340,,121811,2788153.5,48.700001,10.1,22.889,12610,,69038,838076.56,74,12.139,59286,724407.63,75,12.219,,,,80653.547,4412,,0,,,203459,0,0
87,2013,0,0,,,5438,,121642,2746827.5,,,22.580999,7246,,70771,898267.63,,12.692595,60944,,,,,,,,4389,,0,,,199659,0,1
87,2014,0,0,,,,,121251,2759281.5,,,22.757,7049,,72605,958837.69,,13.206222,72605,,,,,,,,,,0,,,200905,0,1
87,2015,0,0,,,,,122855,2845443.8,,,23.160999,6863,,74372,1020368.9,,13.719799,74372,,,,,,,,,,0,,,204090,0,1
87,2016,0,0,,,,,124540,2932236.5,,,23.545,6819,,76280,1083621.6,,14.205842,76280,,,,,,,,,,0,,,207639,0,1
88,2001,0,0,,,6449,,177013,7721258,43.57,12.79,43.619999,17827,105617,102132,2595548.8,,25.414,83918,2253403.3,,,,,,167758.7,11765,,0,,,296972,0,0
88,2002,0,0,,,6498,,178557,8063134,43.619999,12.75,45.157001,17838,106746,105300,2806481.8,,26.652,86666,2443350,,,,,,174766.75,12136,,0,,,301695,0,0
88,2003,0,0,,,6552,,179944,8425838,43.23,12.6,46.825001,18012,113588,108294,3021824.5,,27.903999,89257,2637214.5,,,,,,182464.23,12485,,0,,,306250,0,0
88,2004,0,0,,,6531,,179063,8646404,43.369999,12.66,48.286999,17763,116738,111853,3272078.3,,29.253,92574,2870172.3,,,,,,187577.8,12748,,0,,,308679,0,0
88,2005,0,0,,,6514,,176692,8757200,43.509998,12.76,49.562,18148,120176,115395,3540240.5,,30.679001,95843,3119369.5,,,,,,192468.63,13038,,0,,,310235,0,0
88,2006,0,0,,,6588,,175065,8894400,43.580002,12.77,50.806,18333,123698,119184,3828395.5,,32.120998,99248,3384434.5,,,,,,200022.3,13348,,0,,,312582,0,0
88,2007,0,0,,,6480,,174110,9051842,43.610001,12.73,51.988998,18346,127351,122934,4124657.5,,33.551998,102771,3662033.5,,,,,,202603.97,13683,,0,,,315390,0,0
88,2008,0,0,,,6417,,173327,9187562,44.16,12.99,53.007,18300,130259,126506,4418800,,34.93,106099,3937853.5,,,,,,204801.16,13990,,0,,,318133,0,0
88,2009,0,0,,,6340,,174807,9502701,44.110001,12.92,54.361,17980,133561,129659,4706965,,36.303001,109031,4203717.5,,,,,,207103.94,14288,,0,,,322446,0,0
88,2010,0,0,,,6104,,175842,9633355,44.09,12.74,54.784,17377,135721,133103,4957960.5,,37.249001,112483,4447643,,,,,,204477.69,14516,,0,,,326322,0,0
88,2011,0,0,,,6028,,177897,9609723,43.84,12.24,54.018002,16990,134301,138088,5393372,,39.056999,117138,4861264.5,,,,,,207974.48,14922,,0,,,332975,0,0
88,2012,0,0,,,5951,,173044,9330845,43.799999,12.26,53.922001,17325,134974,143256,5815407,,40.594002,122136,5251555,,,,,,208432.84,15169,,0,,,333625,0,0
88,2013,0,0,,,,,169945,9118035,,,53.653,17081,136105,149221,6190182,,41.483002,149221,,,,,,,,,,0,,,336247,0,0
88,2014,0,0,,,,,169295,9148438,,,54.037998,17036,134844,152208,6397535,,42.032001,152208,,,,,,,,,,0,,,338539,0,0
88,2015,0,0,,,,,164925,9057095,,,54.916,17453,135215,158116,6801180.5,,43.014,141755,,,,,,,,16361,,0,,,340494,0,0
88,2016,0,0,,,,,169212,9562237,,,56.509998,17627,135738,157938,6896162,,43.664001,141278,,,,,,,,16660,,0,,,344777,0,0
89,2001,0,0,,,1020,,43696,1317043,45,10.5,30.141001,5241,,20863,230121.11,,11.030107,18099,210695.92,,11.641,,,,7453.499,1744,,0,,,69800,0,1
89,2002,0,0,,,1086,,44292,1450317.1,45.200001,10.4,32.744999,5392,,21452,253395.23,,11.812197,18529,231146.86,,12.475,,,,8412.8604,1837,,0,,,71136,0,1
89,2003,0,0,,,1151,,43350,1411719.3,45.599998,10.7,32.566002,5288,,22147,266566.91,,12.036254,19023,242247.58,,12.734,,,,9036.3105,1973,,0,,,70785,0,1
89,2004,0,0,,,1205,,43000,1383965.3,45.700001,10.6,32.185001,5482,,22990,291233.63,,12.667839,19666,263910.41,,13.42,,,,9966.0439,2119,,0,,,71472,0,1
89,2005,0,0,,,1264,,43259,1454210.5,45.700001,10.5,33.112,5520,,23679,305435,,12.899,20165,275940.91,,13.689,,,,10648.153,2250,,0,,,72457,0,0
89,2006,0,0,,,1319,,45472,1568350,46.200001,10.7,34.490002,5568,,24372,329736.66,70.400002,13.529,20672,297237.75,70.900002,14.379,,,,11616.411,2381,,0,,,75412,0,0
89,2007,0,0,,,1388,,44712,1626737.9,46.299999,10.7,36.382999,5637,,25233,346932.22,70.400002,13.749,21349,312237.03,70.900002,14.625,,,,12332.336,2496,,0,,,75582,0,0
89,2008,0,0,,,1435,,45120,1682663.4,46.200001,10.5,37.292999,5580,,26033,376147.5,70.5,14.449,21980,337999.81,70.900002,15.378,,,,13397.325,2618,,0,,,76733,0,0
89,2009,0,0,,,1476,,45683,1732975.5,46.299999,10.5,37.935001,5638,,26949,394247.28,70.5,14.629,22698,353572.75,70.900002,15.577,,,,13714.164,2775,,0,,,78270,0,0
89,2010,0,0,,,1487,,43934,1683697.1,46.5,10.7,38.323002,5560,,28009,416699.16,70.5,14.877,23563,373584.81,70.800003,15.855,,,,13981.104,2959,,0,,,77503,0,0
89,2011,0,0,,,1507,,40551,1570500.1,47,11.1,38.729,5522,,29418,447919.75,70.400002,15.226,24804,402371.47,70.599998,16.222,,,,14289.1,3107,,0,,,75491,0,0
89,2012,0,0,,,1523,,42569,1633837.4,46.5,10.5,36.659,5497,,30263,466724.53,70.5,16.434999,25528,419564.53,70.699997,16.434999,,,,14471.973,3212,,0,,,78329,0,0
89,2013,0,0,,,1538,,43273,1695347.8,46.400002,10.2,39.178001,5595,,31135,488173.44,,15.67925,26240,438292.16,,,,,,14780.079,3357,,0,,,80003,0,1
89,2014,0,0,,,1532,,43947,1744041.5,46.099998,10,39.685001,5671,,31833,504943.31,,15.86226,26825,453253.41,,,,,,14861.833,3476,,0,,,81451,0,1
89,2015,0,0,,,1516,,43843,1808972.8,45.900002,9.8999996,41.259998,5863,,32754,528779.94,,16.14398,27624,475128.69,,,,,,14875.484,3614,,0,,,82460,0,1
89,2016,0,0,,,1494,,41806,1790809.6,,,42.836185,5946,,33749,553631.06,,16.404369,28524,498444.75,,,,,,14784.671,3731,,0,,,81501,1,1
90,2001,0,0,,,1144,,84387,2991000,44.700001,11,35.438,3459,8335,35188,498928.28,,11.641,32365,,,,,,,,1272,,407,,407,123034,0,0
90,2002,0,0,,,1204,,85366,3047000,44.900002,11.1,35.695,3575,8755,36515,523220.59,,12.475,33623,,,,,,,,1358,,330,,330,125456,0,0
90,2003,0,0,,,1273,,83127,3046000,45.299999,11.5,36.639,3731,9028,38059,569959.94,,12.734,35073,,,,,,,,1449,,264,,264,124917,0,0
90,2004,0,0,,,1327,,81683,3030749,45.599998,11.8,37.104,5731,7536,39593,607357.31,,10.32275,36709,588300.38,,,,,,13479.454,1557,,0,,,127007,0,0
90,2005,0,0,,,1378,,84286,3175161.5,45.599998,11.6,37.671001,6008,7072,40879,661157.63,,10.78925,37809,633588.94,,,,,,14507.143,1692,,0,,,131173,0,0
90,2006,0,0,,,1427,,87194,3354876.3,45.700001,11.6,38.476002,6171,6606,41782,686589.88,,11.05025,38548,661148.81,,,,,,5331.1431,1807,,0,,,135147,0,0
90,2007,0,0,,,1471,,88133,3598927,45.799999,11.5,40.834999,6637,6613,43506,726445,,11.156,40159,696705.25,,,,,,15770.285,1876,,0,,,138276,0,0
90,2008,0,0,,,1513,,88678,3751436.5,45.900002,11.5,42.304001,6915,6908,45238,764544.75,,11.4815,41748,747482.94,,,,,,16606.561,1977,,0,,,140831,0,0
90,2009,0,0,,,1528,,89388,3807914.3,46,11.5,42.599998,7379,7542,46796,835222.81,,11.62675,43176,783581.63,,,,,,16844.758,2092,,0,,,143563,0,0
90,2010,0,0,,,1552,,89896,3854772,46,11.5,42.880001,7439,7206,48756,874420.31,,11.8495,44960,831161.5,,,,,,17276.779,2244,,0,,,146091,0,0
90,2011,0,0,,,1588,,88085,3773283.8,46.200001,11.7,42.837002,7725,7498,50829,939635.25,,11.9815,46876,882163.69,,,,,,17742.174,2365,,0,,,146639,0,0
90,2012,0,0,,,1603,,87778,3924843.8,46.200001,11.6,44.713001,8687,8564,52716,988658.88,,12.1195,48613,931329.13,,,,,,18055.035,2500,,0,,,149181,0,0
90,2013,0,0,,,1630,,89333,3933056,46.099998,11.4,44.027,9120,8926,54581,1042315.9,,19.096682,50318,981884.5,,,,,,18526.141,2633,,0,,,153034,0,1
90,2014,0,0,,,1661,,89570,4002883.8,45.900002,11.2,44.689999,10704,9735,56389,1094495.3,,19.409729,51951,1031019.8,,,,,,19133.023,2777,,0,,,156663,0,1
90,2015,0,0,,,1695,,90388,4231846,45.799999,11,46.819,10457,9930,58929,1166661.5,,19.797749,54343,1100022.4,,,,,,19753.814,2891,,0,,,159774,0,1
90,2016,0,0,,,1716,,90167,4255000,45.799999,11,47.188,11066,11450,60680,,,20.719788,6109,1152214,,,,,,20217.154,3027,,0,,,161913,0,1
91,2001,0,0,,,,,160482,6253965,,,38.971001,50111,,85216,1514491,,17.771999,85216,,,,,,,,,,0,,,295809,0,0
91,2002,0,0,,,,,159287,6383475,,,40.075001,53328,,89482,1722865,,19.254,89482,,,,,,,,,,0,,,302097,0,0
91,2003,0,0,,,,,153723,6248550,,,40.647999,52854,,97777,2040533,,20.868999,97777,,,,,,,,,,0,,,304354,0,0
91,2004,0,0,,,,,142635,6306447,,,44.214001,61732,,101668,2154856,,21.195,101668,,,,,,,,,,0,,,306035,0,0
91,2005,0,0,,,,,156501,6791891,47.099998,12,44.140999,58990,,119267,2267198,,22.028,119267,,,,,,,,,,0,,,334758,0,0
91,2006,0,0,,,,,163261,7326798,45.799999,10.3,44.877998,49992,,120222,2378704,,22.715,120222,,,,,,,,,,0,,,333475,0,0
91,2007,0,0,,,,,167023,7721819,46,10.3,46.231998,48420,,121764,2521345,,23.608,121764,,,,,,,,,,0,,,337207,0,0
91,2008,0,0,,,,,170569,8130136,46.099998,10.4,47.665001,46874,,124920,2645767,,24.242001,124920,,,,,,,,,,0,,,342363,0,0
