ppd_id,fy,EEGroupID,TierID,source_ActLiabilities,notes_ActLiabilities,PVFB_InactiveNonVested,PVFB_active,PVFB_InactiveVested,PVFB_retiree,PVFB_other,PVFB_tot,PVFNC_tot,PVFNC_EE,PVFNC_ER,PVFS,MktAssets_ActRpt,ActAssets_AVA,ActLiabilities_EAN,ActLiabilities_PUC
13,2001,0,0,,,,,,677739,,,,,,,,,,
13,2002,0,0,,,,,,785772,,,,,,,,,,
13,2003,0,0,,,,,,928160,,,,,,,,,,
13,2004,0,0,,,,,,1097449,,,,,,,,,,
13,2005,0,0,,,,,,1269602,,,,,,,,,,
13,2006,0,0,,,,,,1431246.1,,,,,,,2751071,,,
13,2007,0,0,2007 PERA-LGD AV p 8,,,,,1616627.3,,,,,,,3013807,,,
13,2008,0,0,2008 PERA-LGD AV p 7,,,,,1844122.4,,,,,,,2220318,,,
13,2009,0,0,2008 PERA-LGD AV p 7,,,,,1851188.6,,,,,,,2571160,,,
13,2010,0,0,2010 PERA-LGD AV p 9,,,,,2056221.5,,,,,,,2878016,,,
13,2011,0,0,2010 PERA-LGD AV p 9,,,,,2197101.8,,,,,,,2875756,,,
13,2012,0,0,2012 PERA-LGD AV p 53,,,1757594.8,273662.09,2477293.5,,4508550.5,,320687.66,1089141.3,,3154897,3098721.3,,
13,2013,0,0,2013 PERA-LGD AV p 52,,,1887884.4,282775.88,2708401.5,,4879061.5,,321934.59,1265829.5,,3493354.5,3291297.5,,
13,2014,0,0,2014 PERA-LGD AV p 53,,,1953884.1,284014.13,2830421.5,,5068319.5,,332097.88,1106821.6,,3773495.8,3629400.3,,
13,2015,0,0,,,,,,,,,,,,,,,,
13,2016,0,0,,,,,,,,,,,,,,,,
14,2005,0,0,,,,,,14848336,,,,,,,,,,
14,2006,0,0,,,,,,16166363,,,,,,,21635956,,,
14,2007,0,0,2007 PERA-SCDTF AV p 7,,,,,17545020,,,,,,,23042078,,,
14,2008,0,0,2008 PERA-SCDTF AV p 6,,,,,18885596,,,,,,,16412172,,,
14,2009,0,0,2008 PERA-SCDTF AV p 6,,,,,18302854,,,,,,,18292602,,,
14,2010,0,0,2010 PERA-SCDTF AV p 8,,,,,19081360,,,,,,,19851424,,,
14,2011,0,0,2010 PERA-SCDTF AV p 8,,,,,20046416,,,,,,,19247852,,,
14,2012,0,0,2012 PERA-SCDTF AV p 52,,,14550405,658143.06,20807934,,36016484,,2628138.8,13121771,,20636676,20266574,,
14,2013,0,0,2013 PERA-SCDTF AV p 9,,,15899036,758422.38,22543218,,39200676,,2706337.8,15124960,,22682340,21369380,,
14,2014,0,0,2014 PERA-SCDTF AV p 52,,,16595260,826499,23421370,,40843128,,2844905.5,15854866,,22846250,22143356,,
14,2015,0,0,,,,,,,,,,,,,,,,
14,2016,0,0,,,,,,,,,,,,,,,,
15,2005,0,0,,,,,,9306149,,,,,,,,,,
15,2006,0,0,,,,,,10892416,,,,,,,14041260,,,
15,2007,0,0,2007 PERA-SDTF AV p 6,,,,,11760140,,,,,,,14850919,,,
15,2008,0,0,2008 PERA-SDTF AV p 5,,,,,12617465,,,,,,,10505176,,,
15,2009,0,0,2008 PERA-SDTF AV p 5,,,,,12289977,,,,,,,11603617,,,
15,2010,0,0,2010 PERA-SDTF AV p 7,,,,,12766973,,,,,,,12472407,,,
15,2011,0,0,2010 PERA-SDTF AV p 7,,,,,13306855,,,,,,,12001770,,,
15,2012,0,0,2012 PERA-SCDTF AV p 51,,,8705695,435876.31,13755592,,22897164,22897164,1483329,8875160,,12766459,12538675,,
15,2013,0,0,2013 PERA-SCDTF AV p 9,,,9429958,498059.22,14798309,,24726326,24726326,1536559,10060306,,13935754,13129460,,
15,2014,0,0,2014 PERA-SCDTF AV p 51,,,9858898,536695.63,15309504,,25705098,25705098,1622389,10559221,,13956630,13523488,,
15,2015,0,0,,,,,,,,,,,,,,,,
15,2016,0,0,,,,,,,,,,,,,,,,
16,2001,0,0,,,,,,6774386.5,,,,,,,,,,
16,2002,0,0,,,,,,7030144.5,,,,,,,,,,
16,2003,0,0,,,,,,9266994,,,,,,,,,,
16,2004,0,0,,,,,,9409862,,,,,,,,,,
16,2005,0,0,,,,,,9640760,,,,,,,,,,
16,2006,0,0,,,,,,9931386,,,,,,,,,,
16,2007,0,0,2008 SERS AV p 22,,,,,10350883,,,,,,,10041047,,,
16,2008,0,0,2008 SERS AV p 22,,,,,11177843,,,,,,,9329175,,,
16,2009,0,0,,,,,,,,,,,,,,,,
16,2010,0,0,2011 SERS AV p 20,,,,,13825826,,,,,,,7791337.5,,,
16,2011,0,0,2012 SERS AV p 16 -17,,,5463346,231659.14,15431721,,,,,,,8984875,10122765,,
16,2012,0,0,2012 SERS AV p 16 -17,No active PVFB available,,6371964.5,235055.77,16411731,,,,,,,8468479,9744986,,
16,2013,0,0,2013 SERS AV p 10 p 7,Roll forward valuation,,,,,,,,,,,9182443,9784500,,
16,2014,0,0,2014 SERS AV p 17-18,Check actives,,7375813.5,225853.08,17903944,,,,,,,10472567,10584795,,
16,2015,0,0,2015 SERS AV p 10,Roll forward valuation,,,,,,,,,,,10668380,11375781,,
16,2016,0,0,,,,,,,,,,,,,,,,
17,2001,0,0,,,,,,,,,,,,,,,,
17,2002,0,0,,,,,,6803186,,,,,,,,,,
17,2003,0,0,,,,,,,,,,,,,,,,
17,2004,0,0,,,,,,7688820,,,,,,,,,,
17,2005,0,0,,,,,,,,,,,,,,,,
17,2006,0,0,,,,,,9274542,,,,,,,,,,
17,2007,0,0,,,,,,,,,,,,,,,,
17,2008,0,0,2010 TRS AV p 5,,,,,12432711,,,,,,,14551470,,,
17,2009,0,0,,,,,,,,,,,,,,,,
17,2010,0,0,2012 TRS AV p 5,,,,,13584363,,,,,,,12273604,14430187,,
17,2011,0,0,,,,,,,,,,,,,,13981667,,
17,2012,0,0,2012 TRS AV p 11-12,,224046,12801662,213899,14990162,,28229768,3367541,,,,13473656,13734831,24862228,
17,2013,0,0,,,,,,,,,,,,,,14475660,,
17,2014,0,0,2014 TRS AV p12- 13 P 5,,223744,13187199,189853,16323054,,29923850,3574641,,,,16220889,15546516,26349208,
17,2015,0,0,,,,,,,,,,,,,,,,
17,2016,0,0,,,,,,,,,,,,,,,,
18,2001,0,0,,,,,,1533582.9,,,,,,,,,,
18,2002,0,0,,,,,,1749724.6,,,,,,,,,,
18,2003,0,0,,,,,,2072929,,,,,,,,,,
18,2004,0,0,,,,,,2212082.3,,,,,,,,,,
18,2005,0,0,,,,,,2468601,,,,,,,,,,
18,2006,0,0,,,,,,2820634.3,,,,,,,,,,
18,2007,0,0,2008 CCCERA AV p 10,,,,,3070770.3,,,,,,,5199116.5,,,
18,2008,0,0,2008 CCCERA AV p 10,,,,,3239592.8,,,,,,,3749698.8,,,
18,2009,0,0,2010 CCCERA AV p 11,,,,,3523413.5,,,,,,,4476729.5,,,
18,2010,0,0,2010 CCCERA AV p 11,,,,,3811751,,,,,,,5027157,,,
18,2011,0,0,2012 CCCERA AV p 11,,,,,4268201.5,,,,,,,5052289.5,5441119.5,,
18,2012,0,0,2012 CCCERA AV p 11 and 98,,,4143312.3,206676.66,4990760.5,,9340749,1579433.6,622272.19,957161.44,,5654581,5497193.5,,
18,2013,0,0,2013 CCCERA AV p 10 and 74,,,3964800,213832.06,5086528.5,,9265161,1534063.4,631010.81,903052.56,,6458317.5,5922449,,
18,2014,0,0,2014 CCCERA AV p 10 and 78,,,3995832.3,234099.25,5328621.5,,9558553,1531115,647509.44,883605.56,,6908910,6572560.5,,
18,2015,0,0,,,,,,,,,,,,,,,,
18,2016,0,0,,,,,,,,,,,,,,,,
19,2001,0,0,,,,,,,,,,,,,,,,
19,2002,0,0,,,,,,,,,,,,,,,,
19,2003,0,0,,,,,,,,,,,,,,,,
19,2004,0,0,,,,,,,,,,,,,,,,
19,2005,0,0,,,,,,,,,,,,,,,,
19,2006,0,0,,,,,,,,,,,,,,,,
19,2007,0,0,2007 DCRB AV p 61,,,,,,,,,,,,2861000,,,
19,2008,0,0,2008 DCRB AV p 54,,,,,,,,,,,,2486100,,,
19,2009,0,0,2009 DCRB AV p 34,,,,,,,,,,,,2538600,,,
19,2010,0,0,2011 DCRB AV p 7,,,,,570073.38,,,,,,,2920790,,,
19,2011,0,0,2011 DCRB AV p 7,,,,,676543.19,,,,,,,3127496,3593716,,
19,2012,0,0,2013 DCRB AV p 8 P 26,,,4692614,41090.805,808891.63,,5542596.5,2085619.8,353149.22,1732470.5,,3681526,3804853,,
19,2013,0,0,2013 DCRB AV p 26,,,4729776.5,54345.883,912515.94,,5696638.5,2052553.5,346319.19,1706234.3,,4168457,4013534,,
19,2014,0,0,2014 DCRB AV p 25 P 8,,,5058221.5,61826.027,1087689.4,,6207737,2209199.8,368513.94,1840685.9,,4588319,4288727,,
19,2015,0,0,2015 DCRB AV p 24 P 8,,,5186911,86726.914,1302180.9,,6575819,2292724.8,380935.41,1911789.5,,4462228,4607300,,
19,2016,0,0,,,,,,,,,,,,,,,,
20,2001,0,0,,,,,,,,,,,,,,,,
20,2002,0,0,,,,,,,,,,,,,,,,
20,2003,0,0,,,,,,,,,,,,,,,,
20,2004,0,0,,,,,,,,,,,,,,,,
20,2005,0,0,,,,,,,,,,,,,,,,
20,2006,0,0,,,,,,,,,,,,,,,,
20,2007,0,0,2007 DCRB AV p 61,,,,,,,,,,,,1517200,,,
20,2008,0,0,2008 DCRB AV p 54,,,,,,,,,,,,1253200,,,
20,2009,0,0,2009 DCRB AV p 34,,,,,,,,,,,,1204400,,,
20,2010,0,0,2011 DCRB AV p 4,,,,,578458.31,,,,,,,1314357,,,
20,2011,0,0,2011 DCRB AV p 4,,,,,657455.69,,,,,,,1340725,1573654,,
20,2012,0,0,2012 DCRB AV p 25,,,1262116.9,105078.82,714763.5,,2081959.3,401410.91,242390.25,159020.66,,1503346,1585626,,
20,2013,0,0,2013 DCRB AV p 5 P 25,,,1281978.1,95203.211,788292.13,,2165473.5,406430.59,237541.77,168888.83,,1622376,1585775,,
20,2014,0,0,2014 DCRB AV p 5 P 24,,,1316139.6,103611.91,864833.75,,2284585.3,435354.81,251355.02,183999.8,,1746030,1638583,,
20,2015,0,0,2015 DCRB AV p 5 P 23,,,2475025.5,143389.09,909688.63,,2475025.5,521720.53,262198.19,259522.33,,1670976,1732017,,
20,2016,0,0,,,,,,,,,,,,,,,,
21,2001,0,0,,,,,,1611764.4,,,,,,,,,,
21,2002,0,0,,,,,,1792551.6,,,,,,,,,,
21,2003,0,0,,,,,,2053971.3,,,,,,,,,,
21,2004,0,0,,,,,,2473570,,,,,,,,,,
21,2005,0,0,,,,,,2743702.3,,,,,,,,,,
21,2006,0,0,,,,,,3026492.5,,,,,,,,,,
21,2007,0,0,2007 DPERS AV p 11,,,,,3298727,,,,,,,6920608,,,
21,2008,0,0,2009 DPERS AV p 11,,,,,3532128.3,,,,,,,6643047.5,,,
21,2009,0,0,2009 DPERS AV p 11,,,,,3688257.3,,,,,,,5392659.5,,,
21,2010,0,0,2011 DPERS AV p 11,,,,,3968295.3,,,,,,,5909159.5,,,
21,2011,0,0,2012 DPERS AV p 16,,,4735546,,4232086,,8967632,1419681.4,397714.41,1021967,,7056916,7091821.5,,
21,2012,0,0,2013 DPERS AV p 11 P 19,,,5004899.5,,4495238,,9500137,1550282.8,479925.69,1070357,,6914824,7270430,,
21,2013,0,0,2013 DPERS AV p 11  P 16,,,4971622,,4737841,,9709463,1452193.3,472238.5,979954.81,,7395576.5,7519770.5,,
21,2014,0,0,2014 DPERS AV   P 18,,,5216383,,5055166.5,,10271549,1531477.6,496700.81,1034776.8,,8389765,8067032,,
21,2015,0,0,2015 DPERS AV   P 18,,,5234869,,5347168,,10582037,1531003.5,529176.38,1001827.1,,8409336,8289879.5,,
21,2016,0,0,,,,,,,,,,,,,,,,
22,2001,0,0,,,,,,,,,,,,,,,,
22,2002,0,0,,,,,,,,,,,,,,,,
22,2003,0,0,,,,,,,,,,,,,,,,
22,2004,0,0,,,,,,,,,,,,,,,,
22,2005,0,0,,,,,,,,,,,,,,,,
22,2006,0,0,,,,,,,,,,,,,1895046.1,,,
22,2007,0,0,2008 DERP AV p 16,,,,,1068882.5,,,,,,,2040171.8,,,
22,2008,0,0,2009 DERP AV p 17,,,,,1135549.4,,,,,,,1455545.1,,,
22,2009,0,0,2009 DERP AV p 17,,,,,1290661,,,,,,,1585360,,,
22,2010,0,0,2011 DERP AV p 17,,,,,1341928.5,,,,,,,1725680,,,
22,2011,0,0,2012 DERP AV p 15,,,1229842.8,154615.78,1412767,,2797225.5,410695.47,,,,1649157,1946844.1,,
22,2012,0,0,2013 DERP AV p 18 p 16,,,1351386.4,156404.39,1520343.9,,3028134.5,434944.25,,,,1781633.4,1980204.1,,
22,2013,0,0,2014 DERP AV p 17-18,,,1337045.4,154017.19,1639107.5,,3130170,431169.94,,,,2030538.6,2062323,,
22,2014,0,0,,,,,,,,,,,,,,,,
22,2015,0,0,,,,,,,,,,,,,,,,
22,2016,0,0,,,,,,,,,,,,,,,,
23,2001,0,0,,,,,,1631424,,,,,,,,,,
23,2002,0,0,,,,,,1742486,,,,,,,,,,
23,2003,0,0,,,,,,1841065,,,,,,,,,,
23,2004,0,0,,,,,,2029799,,,,,,,,,,
23,2005,0,0,,,,,,2132638,,,,,,,,,,
23,2006,0,0,,,,,,2255016,,,,,,,,,,
23,2007,0,0,2008 DPSRS AV p 27,,,,,2363997,,,,,,,3006971,,,
23,2008,0,0,2008 DPSRS AV p 27,,,,,2422883,,,,,,,2453576,,,
23,2009,0,0,2010 PERA-SDTF AV p 11,,,,,2268130,,,,,,,2745992,,,
23,2010,0,0,2010 PERA-SDTF AV p 11,,,,,2333260,,,,,,,2940091,,,
23,2011,0,0,2012 PERA-SDTF AV p 12,,,,,2394322.5,,,,,,,2818096,,,
23,2012,0,0,2012 PERA-SDTF AV p 55,,,1539476.5,49664.168,2430042.3,,4019182.8,523633.47,365888.31,157745.16,,2992217,2936695.3,,
23,2013,0,0,2013 PERA-SDTF AV p 54,,,1706040.3,61393.453,2610866.8,,4378300.5,592428.44,398656.06,193772.34,,3265768.5,3075895,,
23,2014,0,0,2014 PERA-SDTF AV p 55,,,1831926.8,69605.563,2595746.8,,4497279,681186.25,443673.47,237512.8,,3254064,3151456,,
23,2015,0,0,,,,,,,,,,,,,,,,
23,2016,0,0,,,,,,,,,,,,,,,,
24,2001,0,0,,,,,,,,,,,,,,,,
24,2002,0,0,,,,,,,,,,,,,,,,
24,2003,0,0,,,,,,,,,,,,,,,,
24,2004,0,0,,,,,,170668.42,,,,,,,,,,
24,2005,0,0,,,,,,180075.91,,,,,,,,,,
24,2006,0,0,,,,,,186158.06,,,,,,,,,,
24,2007,0,0,2007 DTRFA AV p 10,,,,,196218.38,,,,,,,318973.53,,,
24,2008,0,0,2009 DTRFA AV p 11,,,,,217254.45,,,,,,,271616.84,,,
24,2009,0,0,2009 DTRFA AV p 11,,,,,226738.28,,,,,,,179933.2,,,
24,2010,0,0,2011 DTRFA AV p 11,,,,,200478.91,,,,,,,192402.55,,,
24,2011,0,0,2011 DTRFA AV p 11,,,,,208252.39,,,,,,,213368,,,
24,2012,0,0,2012 DTRFA AV p 11 P 37,,1366.892,121824.67,8826.0566,217991.06,,350008.69,23764.816,,,777467.81,194552.94,206833.42,326243.88,
24,2013,0,0,2013 DTRFA AV p 11 P 37,,1404.695,128539.89,8685.9004,241232.06,,379862.53,27719.148,,,745139.31,205300.55,190116.72,352143.41,
24,2014,0,0,2014 DTRFA AV p 36,,1337.54,122608.74,8346.1328,251026.88,,383319.28,26836.691,,,700013.13,226071.06,202874.58,356482.59,
25,2001,0,0,,,,,,614739,,,,,,,,,,
25,2002,0,0,,,,,,667605,,,,,,,,,,
25,2003,0,0,,,,,,699251,,,,,,,,,,
25,2004,0,0,,,,,,903963,,,,,,,,,,
25,2005,0,0,,,,,,1083988,,,,,,,,,,
25,2006,0,0,,,,,,1130378,,,,,,,,,,
25,2007,0,0,2008 ERFC AV p 59,,,,,1176979,,,,,,,1911319,,,
25,2008,0,0,2008 ERFC AV p 59,,,,,1221969,,,,,,,1999905,,,
25,2009,0,0,2008 ERFC AV p 59,,,,,1237613,,,,,,,1387156,,,
25,2010,0,0,2010 ERFC AV p 59,,,,,1314885,,,,,,,1654434,,,
25,2011,0,0,2010 ERFC AV p 59,,,,,1355093,,,,,,,1822537,,,
25,2012,0,0,"2011 ERFC AV. p 12, 15, and 37",,,1633316.4,51106.867,1401877,,3086300,,,,,1744597,,,
25,2013,0,0,"2012 ERFC AV. p 12, 15, and 22 p 37",,,1700674.5,60434.449,1448291.1,,3209400,,,,,1922507.6,,,
25,2014,0,0,,,,,,,,,,,,,,,,
25,2015,0,0,,,,,,,,,,,,,,,,
25,2016,0,0,,,,,,,,,,,,,,,,
26,2001,0,0,,,,,,33215364,,,,,,,,,,
26,2002,0,0,,,,,,37078828,,,,,,,,,,
26,2003,0,0,,,,,,37749468,,,,,,,,,,
26,2004,0,0,,,,,,43017228,,,,,,,,,,
26,2005,0,0,,,,,,47891484,,,,,,,,,,
26,2006,0,0,,,,,,51994912,,,,,,,,,,
26,2007,0,0,2007 FRS AV p 24,,,,,56503976,,,,,,,136705904,,,
26,2008,0,0,2009 FRS AV p 28,,,,,60277688,,,,,,,126918408,,,
26,2009,0,0,2009 FRS AV p 28,,,,,69399128,,,,,,,98970576,,,
26,2010,0,0,2011 FRS AV p 25,,,,,74891048,,,,,,,109511160,,,
26,2011,0,0,2011 FRS AV p 25,,,,,84987248,,,,,,,129123352,,,
26,2012,0,0,2012 FRS AV p 33,,,71264432,5059727,89161192,,165485344,18292180,,,220568288,122921392,127891784,147193168,
26,2013,0,0,2013 FRS AV p 40,,,70785976,5234608,95441424,,171462016,18159236,,,219397936,133027952,131680616,153302768,
26,2014,0,0,2014 FRS AV p 29,,,68141824,5390172,101088904,,174620896,14490397,,,198093808,149966768,138621200,160130496,
26,2015,0,0,2015 FRS AV p 27,,,68883168,4647199,106577664,,180108032,14559105,,,202280848,148454400,143195536,165548928,
26,2016,0,0,,,,,,,,,,,,,,,,
27,2001,0,0,,,,,,5283476,,,,,,,,,,
27,2002,0,0,,,,,,5688740,,,,,,,,,,
27,2003,0,0,,,,,,6185345,,,,,,,,,,
27,2004,0,0,,,,,,7054624,,,,,,,,,,
27,2005,0,0,,,,,,7695619,,,,,,,,,,
27,2006,0,0,,,,,,8350044,,,,,,,,,,
27,2007,0,0,2008 ERS AV p 6,,,,,9899732,,,,,,,14272114,,,
27,2008,0,0,2008 ERS AV p 6,,,,,9632129,,,,,,,13080653,,,
27,2009,0,0,2010 ERS AV p 6,,,,,9761267,,,,,,,10550357,,,
27,2010,0,0,2010 ERS AV p 6,,,,,10329205,,,,,,,10872348,,,
27,2011,0,0,2012 ERS AV p 6,,,,,10667362,,,,,,,12233380,12667557,,
27,2012,0,0,2012 ERS AV p 6 P 15,,,6402746,416903,11003108,,17822756,1044835,,,,11537408,12260595,,
27,2013,0,0,2013 ERS AV p 16-17,,,6056258,409399,11525965,,179991616,1009173,,,,12129804,12129804,,
27,2014,0,0,2014 ERS AV p 17-18,,,5849729,456201,11652536,,17958466,966503,,,,13291531,12376120,,
27,2015,0,0,2015 ERS AV p 19-20,,,5334404,491473,12028848,,17854724,755198,,,,12967964,12675649,,
27,2016,0,0,,,,,,,,,,,,,,,,
28,2001,0,0,,,,,,14075798,,,,,,,,,,
28,2002,0,0,,,,,,15915320,,,,,,,,,,
28,2003,0,0,,,,,,17581264,,,,,,,,,,
28,2004,0,0,,,,,,19870020,,,,,,,,,,
28,2005,0,0,,,,,,23229592,,,,,,,,,,
28,2006,0,0,,,,,,25653252,,,,,,,,,,
28,2007,0,0,,,,,,28212100,,,,,,,,,,
28,2008,0,0,2010 TRS AV p 5,,,,,30915200,,,,,,,50063600,,,
28,2009,0,0,2010 TRS AV p 5,,,,,29725064,,,,,,,42478584,,,
28,2010,0,0,2010 TRS AV p 5,,,,,34264548,,,,,,,45925548,,,
28,2011,0,0,2012 TRS AV p 6,,,,,37271020,,,,,,,54084176,,,
28,2012,0,0,2012 TRS AV p 6,,,38503680,,39759144,,78262824,,5092395,4821751,,53487148,56262332,,
28,2013,0,0,2013 TRS AV p 17-18,,,39144232,,43152400,,82296632,,5073018,5002751,,58594836,58594836,,
28,2014,0,0,2014 TRS AV p 19-20,,,40257144,,45841744,,86098888,,5116841,5209929,,66466092,62061720,,
28,2015,0,0,,,,,,,,,,,,,,,,
28,2016,0,0,,,,,,,,,,,,,,,,
29,2001,0,0,,,,,,,,,,,,,,,,
29,2002,0,0,,,,,,,,,,,,,,,,
29,2003,0,0,,,,,,,,,,,,,,,,
29,2004,0,0,,,,,,,,,,,,,,,,
29,2005,0,0,,,,,,,,,,,,,,,,
29,2006,0,0,,,,,,,,,,,,,,,,
29,2007,0,0,,,,,,,,,,,,,,,,
29,2008,0,0,2009 ERS AV p 35,,,,,8230339,,,,,,,10846789,,,
29,2009,0,0,2009 ERS AV p 35,,,,,8584030,,,,,,,8817953,,,
29,2010,0,0,2011 ERS AV p 40,,,,,9259426,,,,,,,9821633,,,
29,2011,0,0,2011 ERS AV p 40,,,,,10183713,,,,,,,11642278,,,
29,2012,0,0,2012 ERS AV p 32,,33924.009,13025871,350500.81,10707192,,24117488,3434084.5,1620818.3,1813266.4,,11285930,10446047,12242494,
29,2013,0,0,2013 ERS AV p 30,,,13077100,400974.5,11182535,,24660610,3416865.3,1979827.4,1737038,,12357826,42748828,21243744,
29,2014,0,0,2014 ERS AV p 30,,,13606951,444092.22,11672988,,25724030,3503933,1800553.1,1703379.9,,14203015,13641755,22220098,
29,2015,0,0,2015 ERS AV p 30,,,14132749,585538.69,12321792,,27040080,3801684.3,1932961.6,1868722.6,,14505465,14463670,23238396,
29,2016,0,0,,,,,,,,,,,,,,,,
30,2001,0,0,,OK,,,,,,,,,,,,,,
30,2002,0,0,,,,,,1655015,,,,,,,,,,
30,2003,0,0,,OK,,,,,,,,,,,,,,
30,2004,0,0,,,,,,1953890,,,,,,,,,,
30,2005,0,0,,,,,,2142261,,,,,,,,,,
30,2006,0,0,,,,,,2301405,,,,,,,,,,
30,2007,0,0,2008 HFRRF AV p 2,,,,,2506345,,,,,,,2966082,,,
30,2008,0,0,2008 HFRRF AV p 2,,,,,2727397,,,,,,,3029159,,,
30,2009,0,0,2010 HFRRF AV p 2,,,,,2799887,,,,,,,2368961,,,
30,2010,0,0,2010 HFRRF AV p 2,,,,,2935951,,,,,,,2721637,,,
30,2011,0,0,2012 HFRRF AV p 8,,,1118754,1941,3115005,,4235700,677490,214646,462844,,3203080,3222288,3558210,
30,2012,0,0,2012 HFRRF AV p 8,,,1149351,1155,3279236,,4429742,676835,213555,463280,,3175131,3263265,3752907,
30,2013,0,0,"2013 HFRRF AV p 2, 8",,,1245634,1238,3423335,,4670207,707125,214255,492870,,3430437,3430437,3963082,
30,2014,0,0,,,,,,,,,,,,,,,,
30,2015,0,0,,,,,,,,,,,,,,,,
30,2016,0,0,,,,,,,,,,,,,,,,
31,2001,0,0,,,,,,2487600,,,,,,,,,,
31,2002,0,0,,,,,,2665300,,,,,,,,,,
31,2003,0,0,,,,,,2882900,,,,,,,,,,
31,2004,0,0,,,,,,3198100,,,,,,,,,,
31,2005,0,0,,,,,,3606700,,,,,,,,,,
31,2006,0,0,,,,,,4088900,,,,,,,,,,
31,2007,0,0,2007 PERSI AV p 16,,,,,4582900,,,,,,,11257959,,,
31,2008,0,0,2009 PERSI AV p 21,,,,,5022900,,,,,,,10695238,,,
31,2009,0,0,2009 PERSI AV p 21,,,,,5396200,,,,,,,8888352,,,
31,2010,0,0,2011 PERSI AV p 11,,,,,5820000,,,,,,,9579800,,,
31,2011,0,0,2011 PERSI AV p 24 and 31,,,9680400,,6284800,,,3324000,,,,11360100,,,
31,2012,0,0,2012 AV p 30 and 37,,,9905500,,6925000,,16830500,3433800,,,,11306200,11306200,,
31,2013,0,0,2013 PERSI AV p 30,,,10151400,,7425200,,17576600,3403700,,,,12053500,12053500,,
31,2014,0,0,2014 PERSI AV p 28,,,10295000,,8125800,,18420800,3492700,,,,13833100,13833100,,
31,2015,0,0,2015 PERSI AV p 28 p 14,,,10544200,,8565600,,19109800,3621600,,,,13956700,13956700,,
31,2016,0,0,,,,,,,,,,,,,,,,
32,2001,0,0,,,,,,5632167.5,,,,,,,,,,
32,2002,0,0,,,,,,6068007.5,,,,,,,,,,
32,2003,0,0,,,,,,6689651,,,,,,,,,,
32,2004,0,0,,,,,,7346902.5,,,,,,,,,,
32,2005,0,0,,,,,,7980019,,,,,,,,,,
32,2006,0,0,,,,,,8671169,,,,,,,,,,
32,2007,0,0,2009 IMRF AV p 40,,,,,9426380,,,,,,,24211466,,,
32,2008,0,0,2009 IMRF AV p 40,,,,,10052585,,,,,,,18000878,,,
32,2009,0,0,2009 IMRF AV p 40,,,,,10932722,,,,,,,22282188,,,
32,2010,0,0,2012 IMRF AV p 42,,,,,12150894,,,,,,,25132408,,,
32,2011,0,0,2012 IMRF AV p 42,,,,,13415495,,,,,,,24833690,,,
32,2012,0,0,2012 IMRF AV p 42,,,22214184,2965098.5,14510934,,39690216,,,,,27995290,,,
32,2013,0,0,2013 IMRF AV p 42,,,22559666,3090442,15783085,,41433192,,,,,33203014,,,
32,2014,0,0,2014 IMRF AV p 8,,,22687350,3245849.5,17911892,,43845092,,,,,34833148,,,
32,2015,0,0,,,,,,,,,,,,,,,,
32,2016,0,0,,,,,,,,,,,,,,,,
33,2001,0,0,,,,,,5753225.5,,,,,,,,,,
33,2002,0,0,,,,,,6789310,,,,,,,,,,
33,2003,0,0,,,,,,11621084,,,,,,,,,,
33,2004,0,0,,,,,,11949559,,,,,,,,,,
33,2005,0,0,,,,,,12484933,,,,,,,,,,
33,2006,0,0,,,,,,12621711,,,,,,,,,,
33,2007,0,0,2007 SERS AV p 4,,,,,13225507,,,,,,,12078909,,,
33,2008,0,0,2009 SERS AV p 5,,,,,14047703,,,,,,,10995366,,,
33,2009,0,0,2009 SERS AV p 5,,,,,14908642,,,,,,,8565739,,,
33,2010,0,0,2011 SERS AV p 34,,,,,16962554,,,,,,,9201831,,,
33,2011,0,0,2011 SERS AV p 34,,,,,18247534,,,,,,,10970753,,,
33,2012,0,0,"2012 SERS AV p 19-20, Results of Actuarial Valuation- Table 1",No active PVFB,,,479415.91,20424898,,,,,,,10960688,,,
33,2013,0,0,2013 SERS AV p 33,,,,485932.47,22102838,,,,,,,12400300,,,
33,2014,0,0,2014 SERS AV p 23,,,,593051.13,24803914,,,,,,,14581566,,,
33,2015,0,0,2015 SERS AV p 22-23,,,,625446.31,26170734,,,,,,,15258867,,,
33,2016,0,0,,,,,,,,,,,,,,,,
34,2001,0,0,,,,,,,,,,,,,,,,
34,2002,0,0,,,,,,,,,,,,,,,,
34,2003,0,0,,,,,,,,,,,,,,,,
34,2004,0,0,,,,,,,,,,,,,,,,
34,2005,0,0,,,,,,,,,,,,,,,,
34,2006,0,0,,,,,,,,,,,,,,,,
34,2007,0,0,2008 TRS AV p 5,,,,,,,,,,,,41909320,,,
34,2008,0,0,2008 TRS AV p 5,,,,,,,,,,,,38430724,,,
34,2009,0,0,2009 TRS AV p 5,,,,,,,,,,,,28531312,,,
34,2010,0,0,2011 TRS AV p 6,,,,,,,,,,,,31323784,,,
34,2011,0,0,2011 TRS AV p 6,,,,,,,,,,,,37471268,,,
34,2012,0,0,2012 TRS AV,NO PVFB DATA FOR IL TRS,,,,,,,,,,,36516824,,,
34,2013,0,0,2013 TRS AV p 6,,,,,,,,,,,,39858768,,,
34,2014,0,0,2014 TRS AV p 31,,,,,,,,,,,,45824384,,,
